,ID,ACTIVITY_DATE,TOTAL_STEPS,TOTAL_DISTANCE,MEAN_DAILY_MET,MAX_DAILY_MET,CALORIES,VERY_ACTIVE_DISTANCE,MODERATE_ACTIVE_DISTANCE,LIGHT_ACTIVE_DIST,SEDENTARY_ACTIVE_DIST,VERY_ACTIVE_MINUTES,FAIRLY_ACTIVE_MINUTES,LIGHT_ACTIVE_MINUTES,SEDENTARY_ACTIVE_MINUTES,TOTAL_ACTIVE_MINUTES,TOTAL_ACTIVE_DISTANCE,%_ACTIVE_MINUTES,%_ACTIVE_DISTANCE,Cluster_label
237,2320127002,05/03/2016,7443,5.0199999809,14.18,78.0,1878,1.4900000094999999,0.37000000479999995,3.1600000857999997,0.0099999998,20,10,206,1204,1440.0,1883.0200001000999,1.3888792438943323,0.07912820944125887,0
238,2320127002,05/04/2016,1201,0.8100000023999999,10.77,44.0,1426,1.4900000094999999,0.37000000479999995,0.8100000023999999,0.0099999998,20,10,52,1388,1440.0,1428.6700000167,1.3605349623473801,0.10429280446027306,0
239,2320127002,05/05/2016,5202,3.5099999905000003,13.44,42.0,1780,1.4900000094999999,0.3899999857,3.1099998951,0.0099999998,20,11,223,1206,1440.0,1784.9899998902997,1.3698536311397003,0.08347385753374366,0
240,2320127002,05/06/2016,4878,3.2899999619,13.15,66.0,1742,1.4900000094999999,0.3899999857,3.2899999619,0.0099999998,20,11,204,1236,1440.0,1747.1699999571,1.3596100638338773,0.08528076887404118,0
241,2320127002,05/07/2016,7379,4.9699997902,14.89,70.0,1972,1.4900000094999999,0.3899999857,4.9699997902,0.0099999998,20,11,319,1121,1440.0,1978.8499997853999,1.3596100638338773,0.07529625841582666,0
242,2320127002,05/08/2016,5161,3.4800000191000002,13.75,72.0,1821,1.4900000094999999,0.3899999857,3.4700000286000003,0.0099999998,20,11,247,1193,1440.0,1826.3500000237998,1.3596100638338773,0.08158348670739908,0
243,2320127002,05/09/2016,3090,2.0799999237,12.31,50.0,1630,1.4900000094999999,0.3899999857,2.0799999237,0.0099999998,20,11,145,1295,1440.0,1633.9599999188997,1.3596100638338773,0.09118950338894188,0
244,2320127002,05/10/2016,6227,4.1999998093,14.33,62.0,1899,1.4900000094999999,0.3899999857,4.1999998093,0.0099999998,20,11,290,1150,1440.0,1905.0799998044997,1.3596100638338773,0.07821193911294562,0
245,2320127002,05/11/2016,6424,4.3299999237,14.37,48.0,1903,1.4900000094999999,0.3899999857,4.3299999237,0.0099999998,20,11,300,1140,1440.0,1909.2099999188997,1.3596100638338773,0.07804275116740918,0
246,2320127002,05/12/2016,2661,1.7899999619,12.85,44.0,1125,1.4900000094999999,0.3899999857,1.7899999619,0.0099999998,20,11,128,830,989.0099999998,1128.6699999571,2.0222242444468757,0.13201378698438285,0
247,2347167796,04/12/2016,10113,6.8299999237,17.31,106.0,2344,2.0,0.6200000048,4.1999998093,0.0099999998,28,13,320,964,1325.0099999998001,2350.8199998141004,2.113191598554292,0.08507669664875053,0
248,2347167796,04/13/2016,10352,7.0100002289,15.05,95.0,2038,1.6599999666,1.9400000572,3.4100000857999997,0.0099999998,19,32,195,676,922.0099999998,2045.0100001096,2.0607151766254295,0.08117319555948549,0
249,2347167796,04/14/2016,10129,6.6999998092999995,14.84,72.0,2010,0.0199999996,2.7400000094999997,3.9400000572000002,0.0099999998,1,48,206,705,960.0099999998,2016.7000000663,0.10416558160854662,0.0009917191252711106,0
250,2347167796,04/15/2016,10465,6.9200000763,15.75,73.0,2133,0.0700000003,1.4199999571000002,5.429999828300001,0.0099999998,1,24,284,720,1029.0099999998001,2139.9199997857,0.09718078541512659,0.0032711503377233766,0
251,2347167796,04/16/2016,22244,15.079999924000001,19.72,103.0,2670,5.4499998092999995,4.0999999046,5.5300002098,0.0099999998,66,72,268,968,1374.0099999998001,2685.0799999237,4.80345849011358,0.20297346110562323,1
252,2347167796,04/17/2016,5472,3.6199998856,13.9,62.0,1882,0.0799999982,0.2800000012,3.2599999905000003,0.0099999998,1,7,249,508,765.0099999998,1885.6199999899002,0.13071724552623643,0.004242636278806361,0
253,2347167796,04/18/2016,8247,5.4499998092999995,14.36,72.0,1944,0.7900000215,0.8600000143000001,3.7899999619,0.0099999998,11,16,206,678,911.0099999998,1949.4399999977002,1.2074510707898283,0.04052445940890369,0
254,2347167796,04/19/2016,6711,4.440000057200001,17.32,120.0,2346,0.7900000215,0.8600000143000001,4.440000057200001,0.0099999998,11,7,382,648,1048.0099999998001,2352.090000093,1.049608305264463,0.03358715106431999,0
255,2347167796,04/20/2016,10999,7.269999980900001,16.23,94.0,2198,0.6800000072,1.8099999428,4.7800002098,0.0099999998,11,43,269,1011,1334.0099999998001,2205.2700001598,0.824581524876249,0.030835226849806385,0
256,2347167796,04/21/2016,10080,6.75,15.13,104.0,2048,1.8500000238,1.5299999713999999,3.3800001144,0.0099999998,23,26,208,761,1018.0099999998,2054.7600001096,2.259309829962821,0.09003484707222849,0
257,2347167796,04/22/2016,7804,5.1599998474,14.37,102.0,1946,0.5600000024,1.6799999475,2.9200000763,0.0099999998,9,27,206,781,1023.0099999998,1951.1600000262001,0.879756796121422,0.028700875499317352,0
258,2347167796,04/23/2016,16901,11.369999885999999,19.41,99.0,2629,2.7799999713999997,1.4500000477000001,7.150000095399999,0.0099999998,32,35,360,591,1018.0099999998,2640.3800001145,3.14338758951349,0.10528787414233727,0
259,2347167796,04/24/2016,9471,6.2600002289,16.14,64.0,2187,2.7799999713999997,1.4500000477000001,6.2600002289,0.0099999998,32,35,360,584,1011.0099999998,2197.490000248,3.1651516800037918,0.12650796914144136,0
260,2347167796,04/25/2016,9482,6.3800001144000005,15.47,99.0,2095,1.2699999809,0.5199999809,4.5999999046,0.0099999998,15,11,277,653,956.0099999998,2101.3899998664,1.5690212445479794,0.060436186570828956,0
261,2347167796,04/26/2016,5980,3.9500000476999997,13.74,58.0,1861,1.2699999809,0.5199999809,3.9500000476999997,0.0099999998,15,11,227,732,985.0099999998,1866.7400000095,1.5228271794198076,0.06803304053556129,0
262,2347167796,04/27/2016,11423,7.5799999237,16.2,85.0,2194,1.8600000143000002,0.400000006,5.3200001717,0.0099999998,26,9,295,623,953.0099999998,2201.580000192,2.728198025204925,0.08448477975534795,0
263,2347167796,04/28/2016,5439,3.5999999045999997,13.69,62.0,1854,1.8600000143000002,0.400000006,3.5999999045999997,0.0099999998,26,9,229,764,1028.0099999998001,1859.8599999249002,2.529158276670952,0.10000752822121588,0
265,2873212765,04/12/2016,8796,5.9099998474,15.67,68.0,1982,0.10999999939999999,0.9300000072,4.8800001144,0.0099999998,2,21,356,1061,1440.0,1987.9200001210002,0.13888792438943323,0.005533421837564115,0
266,2873212765,04/13/2016,7618,5.1199998856,15.85,90.0,2004,0.10999999939999999,0.21999999879999999,4.8800001144,0.0199999996,2,8,404,1028,1440.0,2009.2100001126,0.13869433156270752,0.005474788568334588,0
267,2873212765,04/14/2016,7910,5.3200001717,14.97,86.0,1893,0.10999999939999999,0.21999999879999999,5.3200001717,0.0199999996,2,8,331,1109,1440.0,1898.6500001699,0.1379291320120103,0.005793590150378252,0
268,2873212765,04/15/2016,8482,5.6999998092999995,16.32,74.0,2063,0.10999999939999999,0.21999999879999999,5.690000057200001,0.0099999998,2,8,448,992,1440.0,2069.0200000554,0.13793008324082426,0.005316526635656235,0
269,2873212765,04/16/2016,9685,6.650000095399999,17.0,96.0,2148,3.1099998951,0.0199999996,3.5099999905000003,0.0099999998,47,1,305,1087,1440.0,2154.6399998852,3.2638662231516813,0.1443396528081583,0
270,2873212765,04/17/2016,2524,1.7000000477000001,12.1,58.0,1529,3.1099998951,0.349999994,1.3400000334,0.0099999998,47,8,160,1272,1440.0,1533.7999999224999,3.1607050389712454,0.20276436923048263,0
271,2873212765,04/18/2016,7762,5.2399997711,14.95,87.0,1890,0.0700000003,0.2800000012,4.8899998665,0.0099999998,1,6,311,1122,1440.0,1895.239999868,0.06944396219471662,0.0036934636407460466,0
272,2873212765,04/19/2016,7948,5.3699998855999995,15.47,93.0,1956,0.0700000003,0.2800000012,5.3600001335,0.0099999998,1,6,389,1051,1440.0,1961.7100001350002,0.06910802275037063,0.0035683154133476797,0
273,2873212765,04/20/2016,9202,6.3000001907000005,16.63,95.0,2094,1.5099999905000001,0.11999999730000001,4.6599998474,0.0099999998,22,5,378,1035,1440.0,2100.2899998352,1.5277671682837657,0.07189483312392492,0
274,2873212765,04/21/2016,8859,5.980000019099999,15.65,77.0,1970,0.1299999952,0.37000000479999995,5.4699997902,0.0099999998,2,10,371,1057,1440.0,1975.9699997902,0.13888792438943323,0.006579047010521559,0
275,2873212765,04/22/2016,7286,4.9000000954,15.49,68.0,2241,0.4600000083,0.37000000479999995,4.4200000763,0.0199999996,46,10,366,1028,1440.0,2246.2500000894,3.172370036276237,0.020478575772139882,0
276,2873212765,04/23/2016,9317,6.349999904600001,16.05,149.0,2021,2.0899999142,0.23000000420000002,4.0199999809,0.0099999998,28,5,330,1077,1440.0,2027.3399998993,1.9444309414520653,0.10309074522792487,0
277,2873212765,04/24/2016,6873,4.6799998283,15.07,95.0,1898,3.0,0.0599999987,1.6200000047999998,0.0099999998,46,1,190,1203,1440.0,1902.6800000035,3.194422260956965,0.15767233586280832,0
278,2873212765,04/25/2016,7373,4.9499998093,15.14,96.0,1907,3.0,0.0599999987,4.9499998093,0.0099999998,46,1,359,1081,1440.0,1915.009999808,3.0934559955888785,0.15665714540920317,0
279,2873212765,04/26/2016,8242,5.5399999619,14.95,90.0,1882,0.11999999730000001,0.18000000719999998,5.2399997711,0.0099999998,2,5,309,1124,1440.0,1887.5399997756,0.13888792438943323,0.0063574810236745275,0
280,2873212765,04/27/2016,3516,2.3599998951,15.61,95.0,1966,0.11999999730000001,0.18000000719999998,2.3599998951,0.0099999998,46,5,197,1197,1440.0,1968.6599998996,3.1833689732255395,0.006095516610594003,0
281,2873212765,04/28/2016,7913,5.4099998474,14.58,98.0,1835,2.1600000858,0.3400000036,2.9100000857999997,0.0099999998,28,7,213,1192,1440.0,1840.4100001752,1.9444309414520653,0.11736515698101925,0
282,2873212765,04/29/2016,7365,4.9499998093,14.14,80.0,1780,1.3600000143000002,1.4099999666,2.1800000668,0.0099999998,20,23,206,1191,1440.0,1784.9500000477,1.3888792438943323,0.07619261123637391,0
283,2873212765,04/30/2016,8452,5.679999828300001,14.54,80.0,1830,0.3300000131,1.0800000429,4.2600002289,0.0099999998,5,20,248,1167,1440.0,1835.6700002849002,0.34721981097358307,0.017977088095833305,0
284,2873212765,05/01/2016,7399,4.9699997902,13.82,88.0,1739,0.49000000950000006,1.0399999619,3.4400000572000002,0.0099999998,7,18,196,1219,1440.0,1743.9700000286,0.4861077353630163,0.0280968141362503,0
285,2873212765,05/02/2016,7525,5.059999942799999,14.92,72.0,1878,0.49000000950000006,0.2099999934,4.8299999237,0.0199999996,7,7,334,1099,1440.0,1883.5299999265999,0.4837528161325991,0.02601498301163746,0
286,2873212765,05/03/2016,7412,4.9800000191,15.14,80.0,1906,0.0599999987,0.25,4.6599998474,0.0099999998,1,6,363,1070,1440.0,1910.9699998461,0.06944396219471662,0.003139766647557633,0
287,2873212765,05/04/2016,8278,5.559999942799999,16.0,90.0,2015,0.0599999987,0.25,5.559999942799999,0.0099999998,1,6,420,1020,1440.0,2020.8699999415,0.06910802275037063,0.0029690182298582725,0
288,2873212765,05/05/2016,8314,5.6100001335,15.65,90.0,1971,0.7799999714,0.8000000119,4.0300002098,0.0099999998,13,23,311,1093,1440.0,1976.6100001931,0.9027715085313162,0.03946150081825954,0
289,2873212765,05/06/2016,7063,4.75,15.17,68.0,1910,0.7799999714,0.11999999730000001,4.6100001335,0.0099999998,13,5,370,1065,1440.0,1915.5100001022001,0.8946944618414042,0.040720224449801036,0
290,2873212765,05/07/2016,4940,3.3800001144,15.06,157.0,1897,2.2799999713999997,0.5500000119,0.5500000119,0.0099999998,75,11,52,1302,1440.0,1900.3799999952,5.208297164603747,0.11997600329438105,1
291,2873212765,05/08/2016,8168,5.5399999619,16.64,95.0,2096,2.9000000954000003,0.5500000119,2.6400001049,0.0099999998,46,11,326,1068,1440.0,2102.0900002122003,3.170205580940609,0.13795794162510897,0
292,2873212765,05/09/2016,7726,5.190000057200001,15.14,82.0,1906,2.9000000954000003,0.5500000119,5.190000057200001,0.0099999998,46,11,345,1095,1440.0,1914.6400001645,3.07279176491848,0.15146451004631895,0
293,2873212765,05/10/2016,8275,5.559999942799999,15.58,74.0,1962,2.9000000954000003,0.5500000119,5.5500001907000005,0.0099999998,46,11,373,1067,1440.0,1971.000000298,3.07279176491848,0.14713343962260492,0
294,2873212765,05/11/2016,6440,4.3299999237,14.44,72.0,1826,2.9000000954000003,0.5500000119,4.3200001717,0.0099999998,46,11,319,1121,1440.0,1833.770000279,3.07279176491848,0.15814415629870585,0
295,2873212765,05/12/2016,7566,5.1100001335,16.52,92.0,1431,2.9000000954000003,0.5500000119,5.1100001335,0.0099999998,46,11,268,720,1045.0099999998001,1439.5600002408,4.401871752424263,0.20145044978430265,1
296,3372868164,04/12/2016,4747,3.2400000094999997,13.28,68.0,1788,2.9000000954000003,0.5500000119,3.2300000191000002,0.0099999998,46,11,280,1160,1440.0,1794.6800001264,3.07279176491848,0.1615887007820755,0
297,3372868164,04/13/2016,9715,6.6300001144000005,15.54,98.0,2093,0.9900000095,0.3400000036,5.2699999809,0.0199999996,16,8,371,1045,1440.0,2099.599999994,1.1110956792269862,0.047151838898020056,0
298,3372868164,04/14/2016,8844,6.0300002098,15.33,102.0,2065,0.3400000036,1.0299999714,4.6500000954,0.0099999998,6,25,370,1039,1440.0,2071.0200000704,0.4166637731682997,0.01641703139459988,0
299,3372868164,04/15/2016,7451,5.0799999237,14.17,66.0,1908,0.3400000036,1.0299999714,5.059999942799999,0.0199999996,6,25,335,1105,1440.0,1914.4299999178,0.40788024635977965,0.01775985560269107,0
300,3372868164,04/16/2016,6905,4.7300000191,14.17,59.0,1908,0.3400000036,1.0299999714,4.6999998093,0.0299999993,6,25,356,1084,1440.0,1914.0699997842999,0.4078774736071226,0.017763195893479092,0
301,3372868164,04/17/2016,8199,5.8800001144000005,14.59,107.0,1964,1.4099999666,0.1000000015,4.3600001335,0.0099999998,11,2,322,1105,1440.0,1969.8700001016,0.7638835841418828,0.07157832580461028,0
302,3372868164,04/18/2016,6798,4.6399998665,14.95,100.0,2014,1.0800000429,0.200000003,3.3499999045999997,0.0099999998,20,7,343,1070,1440.0,2018.6299999505002,1.3888792438943323,0.05350163442168615,0
303,3372868164,04/19/2016,7711,5.2600002289,14.74,88.0,1985,1.0800000429,0.200000003,5.2399997711,0.0199999996,20,7,376,1064,1440.0,1991.519999817,1.3633079303626026,0.05422993708319478,0
304,3372868164,04/20/2016,4880,3.3299999237,13.87,94.0,1867,0.8399999737999999,0.09000000359999999,2.3800001144,0.0199999996,15,3,274,1148,1440.0,1870.3100000918,1.0416521992752994,0.04491233933191665,0
305,3372868164,04/21/2016,8857,6.070000171699999,15.77,107.0,2124,1.1499999762,0.2599999905,4.6399998665,0.0099999998,18,9,376,1037,1440.0,2130.0499998332,1.2499913195048993,0.05398934186005277,0
306,3372868164,04/22/2016,3843,2.6199998856,12.4,46.0,1669,1.1499999762,0.2599999905,2.6099998951,0.0099999998,18,9,206,1234,1440.0,1673.0199998618,1.2269855011214956,0.06873796943820133,0
307,3372868164,04/23/2016,7396,5.0700001717,14.82,107.0,1995,1.3999999762,0.0799999982,3.5799999237,0.0099999998,20,2,303,1115,1440.0,2000.0599998981,1.3888792438943323,0.06999789887660009,0
308,3372868164,04/24/2016,6731,4.5900001526,14.27,104.0,1921,0.8899999856999999,0.18999999760000003,3.4900000094999997,0.0199999996,14,7,292,1127,1440.0,1925.5699999927997,0.9722087193236127,0.04622007954545033,0
309,3372868164,04/25/2016,5995,4.0900001526,14.93,96.0,2010,0.8899999856999999,0.18999999760000003,4.0900001526,0.0199999996,14,7,416,1024,1440.0,2015.1700001358997,0.9582346579789347,0.04416500769860507,0
310,3372868164,04/26/2016,8283,5.7899999619,15.27,110.0,2057,1.8500000238,0.050000000700000005,3.8699998856,0.0099999998,22,2,333,1083,1440.0,2062.7699999101,1.5277671682837657,0.08968523024285921,0
311,3372868164,04/27/2016,7904,5.4200000763,15.56,111.0,2095,1.5800000428999998,0.6299999952,3.1900000572000002,0.0099999998,24,13,346,1057,1440.0,2100.4000000952997,1.666655092673199,0.07522376894059758,0
312,3372868164,04/28/2016,5512,3.7599999905000003,14.65,90.0,1972,1.5800000428999998,0.6299999952,3.7599999905000003,0.0099999998,24,13,385,1055,1440.0,1977.9700000286002,1.6249043676077515,0.0798798790111657,0
313,3372868164,04/29/2016,9135,6.230000019099999,15.18,58.0,2044,1.5800000428999998,0.6299999952,6.2199997902,0.0099999998,24,13,402,1038,1440.0,2052.4299998283,1.6249043676077515,0.07698192109022854,0
314,3372868164,04/30/2016,5250,3.5799999237,14.46,102.0,1946,1.0599999428,0.09000000359999999,2.4200000763,0.0099999998,17,4,300,1119,1440.0,1949.5700000227,1.1805473573101826,0.05437096091895432,0
315,3372868164,05/01/2016,3077,2.0999999046,12.99,70.0,1237,1.0599999428,0.09000000359999999,2.0899999142,0.0099999998,17,4,172,842,1035.0099999998001,1240.2399998606,1.6424962077664258,0.08546732430167882,0
316,3977333714,04/12/2016,8856,5.980000019099999,14.34,115.0,1450,3.0599999427999998,0.9100000262000001,2.0099999905000003,0.0099999998,44,19,131,777,971.0099999998,1455.9799999595,4.531364249596715,0.21016771816131527,1
317,3977333714,04/13/2016,10035,6.7100000381,14.78,74.0,1495,2.0299999713999997,2.1300001144,2.5499999523,0.0099999998,31,46,153,754,984.0099999998,1501.7100000381,3.150374488064786,0.13517922710433417,0
318,3977333714,04/14/2016,7641,5.1100001335,14.16,66.0,1433,0.3199999928,0.9700000286,3.8199999332,0.0099999998,5,23,214,801,1043.0099999998001,1438.1099999546,0.479381789244682,0.022251426720494412,0
319,3977333714,04/15/2016,9010,6.059999942799999,14.51,101.0,1468,1.0499999523,1.75,3.2599999905000003,0.0099999998,15,42,183,644,884.0099999998,1474.0599999428,1.6968133844643605,0.0712318326486537,0
320,3977333714,04/16/2016,13459,9.0,16.06,78.0,1625,2.0299999713999997,4.0,2.9700000286000003,0.0099999998,31,83,153,663,930.0099999998,1634.0,3.33329749142554,0.12423500436964502,0
321,3977333714,04/17/2016,10415,6.9699997902,15.12,74.0,1529,0.6999999881,2.3499999046,3.9200000763,0.0099999998,11,58,205,600,874.0099999998,1535.9699999690001,1.2585668356200177,0.04557380600624542,0
322,3977333714,04/18/2016,11663,7.8000001907000005,15.66,66.0,1584,0.25,3.7300000191000002,3.8199999332,0.0099999998,4,95,214,605,918.0099999998,1591.7999999523001,0.4357251010338527,0.01570549063999821,0
323,3977333714,04/19/2016,12414,8.779999733,16.12,117.0,1638,2.2400000094999997,2.4500000477,3.9600000381,0.0099999998,19,67,221,738,1045.0099999998001,1646.6500000953,1.818164419479587,0.1360337660929985,0
324,3977333714,04/20/2016,11658,7.8299999237,15.36,115.0,1554,0.200000003,4.3499999046,3.2799999713999997,0.0099999998,2,98,164,845,1109.0099999998001,1561.829999879,0.18034102487807688,0.012805491187612905,0
325,3977333714,04/21/2016,6093,4.0799999237,13.8,68.0,1397,0.200000003,4.3499999046,4.059999942799999,0.0099999998,2,98,242,712,1054.0099999998001,1405.6099998504,0.18975152038409307,0.014228698075660113,0
326,3977333714,04/22/2016,8911,5.9600000381,14.64,72.0,1481,2.3299999237,0.5799999833,3.0599999427999998,0.0099999998,33,12,188,731,964.0099999998,1486.9699998498,3.4232010041396714,0.15669448098719915,0
327,3977333714,04/23/2016,12058,8.0699996948,16.2,74.0,1638,2.3299999237,4.2199997902,3.8499999045999997,0.0099999998,33,92,252,724,1101.0099999998001,1648.3999996185,2.9972479813994415,0.1413491824944945,0
328,3977333714,04/24/2016,14112,10.0,16.36,127.0,1655,3.2699999808999998,4.559999942799999,2.1700000763,0.0099999998,30,95,129,660,914.0099999998,1665.0,3.282239800440538,0.19639639524924923,0
329,3977333714,04/25/2016,11177,8.4799995422,15.5,135.0,1570,5.6199998855999995,0.4300000072,2.4100000858,0.0099999998,50,9,133,781,973.0099999998,1578.4599999786,5.138693333060326,0.356043224768204,1
330,3977333714,04/26/2016,11388,7.6199998855999995,15.34,68.0,1551,0.4499999881,4.2199997902,2.9500000476999997,0.0099999998,7,95,170,797,1069.0099999998001,1558.6199998260001,0.6548114610715811,0.02887169343074237,0
331,3977333714,04/27/2016,7193,5.0399999618999995,13.61,113.0,1377,0.4499999881,0.41999998689999996,4.6199998856,0.0099999998,7,10,176,714,907.0099999998,1382.4899998606,0.7717665736873401,0.03254996333755576,0
332,3977333714,04/28/2016,7114,4.8800001144,13.91,109.0,1407,1.3700000047999998,0.2899999917,3.2200000286000003,0.0099999998,15,8,190,804,1017.0099999998,1411.8800000251,1.4749117511138485,0.09703374258263057,0
333,3977333714,04/29/2016,10645,7.75,15.27,137.0,1545,3.7400000094999997,1.2999999523,2.7100000381,0.0099999998,36,32,150,744,962.0099999998,1552.7499999998997,3.7421648423620844,0.24086298563839903,0
334,3977333714,04/30/2016,13238,9.1999998093,16.31,113.0,1650,3.6900000572000002,2.0999999046,3.4100000857999997,0.0099999998,43,52,194,687,976.0099999998,1659.2000000476,4.405692564626265,0.22239633902447803,1
335,3977333714,05/01/2016,10414,7.070000171699999,14.84,129.0,1501,2.6700000763,1.9800000191,2.4100000858,0.0099999998,41,40,124,691,896.0099999998,1508.0600001812002,4.575841787481072,0.17704866357964455,1
336,3977333714,05/02/2016,16520,11.050000190999999,17.4,104.0,1760,1.5399999619,6.480000019099999,3.0199999808999998,0.0099999998,24,143,176,713,1056.0099999998001,1771.0399999619,2.272705750892941,0.0869545556245556,0
337,3977333714,05/03/2016,14335,9.5900001526,16.9,82.0,1710,3.3199999332,1.7400000094999999,4.5300002098,0.0099999998,47,41,258,594,940.0099999998,1719.5900001525,4.999946809077563,0.1930692742401136,1
338,3977333714,05/04/2016,13559,9.4399995804,16.01,135.0,1628,1.8099999428,4.5799999237,2.8900001049,0.0099999998,14,96,142,852,1104.0099999998001,1637.2799999714,1.2681044555758132,0.11054920006545105,0
339,3977333714,05/05/2016,12312,8.5799999237,15.99,133.0,1618,1.7599999905000001,4.1100001335,2.7100000381,0.0099999998,14,88,178,680,960.0099999998,1626.5800001621,1.4583181425196525,0.1082024856032045,0
340,3977333714,05/06/2016,11677,8.279999733,15.71,127.0,1590,3.1099998951,2.5099999905000003,2.6700000763,0.0099999998,29,55,168,676,928.0099999998,1598.2899999619,3.124966325794577,0.1945829539804501,0
341,3977333714,05/07/2016,11550,7.730000019099999,15.56,84.0,1574,3.1099998951,4.1300001144,3.5899999142000003,0.0099999998,29,86,208,703,1026.0099999998001,1584.8299999237,2.8264831726791795,0.196235551778407,0
342,3977333714,05/08/2016,13585,9.0900001526,16.15,86.0,1633,0.6800000072,5.2399997711,3.1700000763,0.0099999998,9,116,171,688,984.0099999998,1642.0899998546001,0.9146248513736476,0.041410641758990736,0
343,3977333714,05/09/2016,14687,10.079999924,16.39,129.0,1667,0.7699999809,5.599999904600001,3.5499999523000003,0.0099999998,8,122,151,1159,1440.0,1676.9199998377999,0.5555516975577329,0.045917514310430924,0
344,3977333714,05/10/2016,13072,8.779999733,16.11,125.0,1630,0.0700000003,5.400000095399999,3.3099999427999998,0.0099999998,1,115,196,676,988.0099999998,1638.7800000385,0.10121355047015743,0.004271470258262578,0
346,4020332650,04/12/2016,8539,6.1199998855999995,18.42,72.0,3654,0.150000006,0.23999999460000002,5.679999828300001,0.0099999998,4,15,331,712,1062.0099999998001,3660.0699998289,0.3766442877186422,0.004098282437412731,0
347,4020332650,04/13/2016,8539,6.1199998855999995,10.0,10.0,1981,0.150000006,0.23999999460000002,5.679999828300001,0.0099999998,4,15,331,1440,1440.0,1987.0699998289,0.22346243875735033,0.0075488033140712705,0
348,4020332650,04/14/2016,108,0.0799999982,10.08,39.0,2011,0.150000006,0.23999999460000002,0.0299999993,0.0099999998,4,15,3,1437,1440.0,2011.4199999999,0.2741585047395528,0.007457418440703953,0
349,4020332650,04/15/2016,1882,1.3500000238,14.89,140.0,2951,0.2099999934,0.3600000143,0.7699999809,0.0099999998,36,18,87,1299,1440.0,2952.3399999886,2.4999826390097986,0.0071130016665021945,0
350,4020332650,04/16/2016,1982,1.4199999571000002,15.41,92.0,3051,0.4499999881,0.37000000479999995,0.5899999738,0.0099999998,65,21,55,1222,1363.0099999998001,3052.4099999667,4.76885716172365,0.014742449019132726,1
366,4020332650,05/02/2016,475,0.3400000036,11.15,58.0,2207,0.4499999881,0.0399999991,0.2899999917,0.0099999998,65,11,31,1350,1440.0,2207.7799999789,4.461191069382429,0.020382465105413614,1
367,4020332650,05/03/2016,4496,3.2200000286000003,14.26,68.0,2828,0.4499999881,0.0399999991,3.1500000954000003,0.050000000700000005,65,11,174,950,1200.0500000007,2831.6400000826,5.416440981622606,0.015891850238267342,1
368,4020332650,05/04/2016,10252,7.349999904600001,19.55,98.0,3879,0.6700000167,1.0399999619,5.5799999237,0.050000000700000005,13,46,346,531,936.0500000007,3886.2899999023,1.3888147000684021,0.017240093166409183,0
369,4020332650,05/05/2016,11728,8.4300003052,17.3,87.0,3429,2.6199998856,1.6799999475,4.0399999618999995,0.0700000003,38,42,196,916,1192.0700000003,3437.339999795,3.187732264044094,0.07622172626962287,0
370,4020332650,05/06/2016,4369,3.1300001144,13.64,54.0,2704,2.6199998856,1.6799999475,3.0999999045999997,0.0099999998,38,42,177,855,1112.0099999998001,2711.3999997377,3.417235456516293,0.09662904351454812,0
371,4020332650,05/07/2016,6132,4.4000000954,14.35,64.0,2975,2.6199998856,1.6799999475,3.5799999237,0.0099999998,38,42,184,1256,1440.0,2982.8799997568003,2.4999835527401135,0.08783457215220235,0
372,4020332650,05/08/2016,5862,4.1999998093,15.57,60.0,3089,2.6199998856,1.6799999475,4.1500000954,0.0099999998,38,42,263,775,1118.0099999998001,3097.4499999285003,3.398896253164712,0.08458570390677746,0
373,4020332650,05/09/2016,4556,3.2699999808999998,14.06,68.0,2785,0.200000003,0.11999999730000001,2.9400000572000002,0.0099999998,3,5,173,1225,1406.0099999998,2788.2600000575,0.21336974843709694,0.007172932330409489,0
374,4020332650,05/10/2016,5546,3.9800000191000002,14.72,86.0,2926,0.200000003,0.11999999730000001,3.8699998856,0.0399999991,3,5,206,774,988.0399999991,2930.1899998859,0.30363143192610953,0.006825496060248241,0
375,4020332650,05/11/2016,3689,2.6500000954,13.33,73.0,2645,0.10999999939999999,0.1700000018,2.3299999237,0.0399999991,2,8,134,1296,1440.0,2647.6099999249,0.1388850309714487,0.004154690434131921,0
376,4020332650,05/12/2016,590,0.41999998689999996,10.4,44.0,1120,0.10999999939999999,0.1700000018,0.4099999964,0.0399999991,2,8,21,721,752.0399999991,1120.6899999976001,0.2659433008885689,0.009815381541749775,0
377,4057192912,04/12/2016,5394,4.0300002098,12.8,74.0,2286,0.10999999939999999,0.1700000018,3.9400000572000002,0.0399999991,2,8,164,1276,1440.0,2290.2200000584,0.13792722959375198,0.004803031996803583,0
378,4057192912,04/13/2016,5974,4.4699997902,12.89,76.0,2306,0.10999999939999999,0.1700000018,4.3699998856,0.0399999991,2,8,160,1280,1440.0,2310.6499998868,0.13792722959375198,0.004760565183190399,0
379,4057192912,04/14/2016,5974,4.4699997902,10.0,10.0,1776,0.10999999939999999,0.1700000018,4.3699998856,0.0399999991,2,8,160,1440,1440.0,1780.6499998868,0.12422051626053501,0.006177519411843593,0
